Record_id,Date,Time,Transaction,Product
13303,2/9/2017,10:49:37,6255,Coffee
13304,2/9/2017,11:01:29,6256,Coffee
13305,2/9/2017,11:01:29,6256,Tea
13306,2/9/2017,11:01:29,6256,Brownie
13307,2/9/2017,11:01:29,6256,Farm House
13308,2/9/2017,11:02:59,6257,Coffee
13309,2/9/2017,11:02:59,6257,Coffee
13310,2/9/2017,11:02:59,6257,Cookies
13311,2/9/2017,11:02:59,6257,Cookies
13312,2/9/2017,11:02:59,6257,Toast
13313,2/9/2017,11:02:59,6257,Juice
13314,2/9/2017,11:15:08,6258,Valentine's card
13315,2/9/2017,11:23:46,6259,NONE
13316,2/9/2017,11:23:46,6259,Coffee
13317,2/9/2017,11:23:46,6259,Coffee
13318,2/9/2017,11:23:46,6259,Extra Salami or Feta
13319,2/9/2017,11:23:46,6259,Bread
13320,2/9/2017,11:24:19,6260,Valentine's card
13321,2/9/2017,11:32:21,6261,Hot chocolate
13322,2/9/2017,11:32:21,6261,Coffee
13323,2/9/2017,11:32:21,6261,Cookies
13324,2/9/2017,11:32:21,6261,Cookies
13325,2/9/2017,11:51:03,6262,Coffee
13326,2/9/2017,11:51:03,6262,Medialuna
13327,2/9/2017,11:51:03,6262,Medialuna
13328,2/9/2017,11:51:03,6262,Sandwich
13329,2/9/2017,11:57:42,6263,Bread
13330,2/9/2017,12:00:28,6264,Bread
13331,2/9/2017,12:01:00,6265,Bread
13332,2/9/2017,12:02:05,6266,Soup
13333,2/9/2017,12:02:05,6266,Bread
13334,2/9/2017,12:02:05,6266,Coffee
13335,2/9/2017,12:02:54,6267,Coffee
13336,2/9/2017,12:02:54,6267,Soup
13337,2/9/2017,12:02:54,6267,Pastry
13338,2/9/2017,12:02:54,6267,Jam
13339,2/9/2017,12:09:43,6268,Eggs
13340,2/9/2017,12:09:43,6268,Coffee
13341,2/9/2017,12:12:40,6269,Baguette
13342,2/9/2017,12:31:01,6270,Coffee
13343,2/9/2017,12:36:02,6271,Bread
13344,2/9/2017,12:44:28,6272,Pastry
13345,2/9/2017,12:47:56,6273,Scandinavian
13346,2/9/2017,12:47:56,6273,Cookies
13347,2/9/2017,12:55:53,6274,Coke
13348,2/9/2017,12:55:53,6274,Soup
13349,2/9/2017,12:56:27,6275,Sandwich
13350,2/9/2017,12:56:27,6275,Coffee
13351,2/9/2017,12:56:51,6276,Coke
13352,2/9/2017,12:56:51,6276,Sandwich
13353,2/9/2017,13:10:19,6277,Coffee
13354,2/9/2017,13:10:19,6277,Chicken Stew
13355,2/9/2017,13:19:03,6278,Chicken Stew
13356,2/9/2017,13:19:03,6278,Coffee
13357,2/9/2017,13:44:56,6279,Juice
13358,2/9/2017,13:44:56,6279,Toast
13359,2/9/2017,13:44:56,6279,Sandwich
13360,2/9/2017,13:44:56,6279,Sandwich
13361,2/9/2017,13:44:56,6279,Tea
13362,2/9/2017,13:44:56,6279,Coffee
13363,2/9/2017,13:44:56,6279,Cookies
13364,2/9/2017,13:44:56,6279,Cookies
13365,2/9/2017,13:44:56,6279,Alfajores
13366,2/9/2017,13:44:56,6279,Alfajores
13367,2/9/2017,13:44:56,6279,Hot chocolate
13368,2/9/2017,13:53:27,6280,Cookies
13369,2/9/2017,14:06:52,6281,Juice
13370,2/9/2017,14:06:52,6281,Sandwich
13371,2/9/2017,14:06:52,6281,Cake
13372,2/9/2017,14:07:29,6282,Soup
13373,2/9/2017,14:07:29,6282,Bread
13374,2/9/2017,14:08:14,6283,Coffee
13375,2/9/2017,14:08:50,6284,Fudge
13376,2/9/2017,14:08:50,6284,Sandwich
13377,2/9/2017,14:16:43,6285,Baguette
13378,2/9/2017,14:17:37,6286,Coffee
13379,2/9/2017,14:17:37,6286,Coffee
13380,2/9/2017,14:17:37,6286,Pastry
13381,2/9/2017,14:17:37,6286,Pastry
13382,2/9/2017,14:27:51,6287,Medialuna
13383,2/9/2017,14:27:51,6287,Cake
13384,2/9/2017,14:27:51,6287,Tea
13385,2/9/2017,14:27:51,6287,Tea
13386,2/9/2017,14:35:16,6288,Bread
13387,2/9/2017,15:02:32,6289,Coffee
13388,2/9/2017,15:02:32,6289,Brownie
13389,2/9/2017,15:38:53,6290,Soup
13390,2/9/2017,15:38:53,6290,Soup
13391,2/9/2017,15:38:53,6290,Soup
13392,2/9/2017,15:38:53,6290,Bread
13393,2/9/2017,15:38:53,6290,Cake
13394,2/9/2017,15:38:53,6290,Cake
13395,2/9/2017,15:38:53,6290,Tea
13396,2/9/2017,15:38:53,6290,Bread
13397,2/9/2017,15:38:53,6290,Tea
13398,2/9/2017,15:40:57,6291,Coffee
13399,2/9/2017,15:40:57,6291,Juice
13400,2/9/2017,15:40:57,6291,Hot chocolate
13401,2/9/2017,15:40:57,6291,Cake
13402,2/9/2017,15:51:42,6292,Alfajores
13403,2/9/2017,15:51:42,6292,Bread
13404,2/9/2017,15:51:42,6292,Coffee
13405,2/9/2017,15:51:42,6292,Coffee
13406,2/9/2017,17:01:01,6293,Bread
13407,2/9/2017,17:01:01,6293,Cookies
13408,2/9/2017,17:01:01,6293,Bread
13409,2/10/2017,8:34:13,6294,Bread
13410,2/10/2017,8:36:46,6295,Bread
13411,2/10/2017,9:02:33,6296,Cake
13412,2/10/2017,9:02:33,6296,Bread
13413,2/10/2017,9:07:03,6297,Coffee
13414,2/10/2017,9:07:03,6297,Bread
13415,2/10/2017,9:29:08,6298,Coffee
13416,2/10/2017,9:29:08,6298,Tea
13417,2/10/2017,9:33:23,6299,Bread
13418,2/10/2017,9:33:23,6299,Bread
13419,2/10/2017,9:37:06,6300,Coffee
13420,2/10/2017,9:37:06,6300,Coffee
13421,2/10/2017,9:37:06,6300,Juice
13422,2/10/2017,9:37:06,6300,Pastry
13423,2/10/2017,9:37:06,6300,Cookies
13424,2/10/2017,9:38:01,6301,Bread
13425,2/10/2017,9:38:01,6301,Pastry
13426,2/10/2017,9:46:22,6302,Bread
13427,2/10/2017,9:53:56,6303,Coffee
13428,2/10/2017,9:53:56,6303,Cookies
13429,2/10/2017,10:03:53,6304,Hot chocolate
13430,2/10/2017,10:06:06,6305,Coffee
13431,2/10/2017,10:06:06,6305,Hot chocolate
13432,2/10/2017,10:16:30,6306,Coffee
13433,2/10/2017,10:16:30,6306,Cookies
13434,2/10/2017,10:31:00,6307,Coffee
13435,2/10/2017,10:38:31,6308,Coffee
13436,2/10/2017,10:38:31,6308,Toast
13437,2/10/2017,10:45:55,6309,Valentine's card
13438,2/10/2017,10:50:52,6310,Tea
13439,2/10/2017,11:01:36,6311,Bread
13440,2/10/2017,11:15:33,6312,Bread
13441,2/10/2017,11:16:07,6313,Coffee
13442,2/10/2017,11:33:36,6314,Bread
13443,2/10/2017,11:33:36,6314,Juice
13444,2/10/2017,11:33:36,6314,Sandwich
13445,2/10/2017,11:33:36,6314,Sandwich
13446,2/10/2017,11:33:36,6314,Cookies
13447,2/10/2017,11:33:36,6314,Alfajores
13448,2/10/2017,11:57:30,6315,Soup
13449,2/10/2017,11:58:26,6316,Soup
13450,2/10/2017,12:06:09,6317,Scone
13451,2/10/2017,12:06:09,6317,Coffee
13452,2/10/2017,12:11:14,6318,Truffles
13453,2/10/2017,12:11:14,6318,Soup
13454,2/10/2017,12:12:29,6319,Chicken Stew
13455,2/10/2017,12:12:29,6319,Cake
13456,2/10/2017,12:12:29,6319,Juice
13457,2/10/2017,12:16:00,6320,Bread
13458,2/10/2017,12:16:00,6320,Scandinavian
13459,2/10/2017,12:19:50,6321,Coffee
13460,2/10/2017,12:19:50,6321,Coffee
13461,2/10/2017,12:21:12,6322,Sandwich
13462,2/10/2017,12:21:12,6322,Coffee
13463,2/10/2017,12:21:12,6322,Truffles
13464,2/10/2017,12:22:33,6323,Cake
13465,2/10/2017,12:25:09,6324,Bread
13466,2/10/2017,12:26:51,6325,Pastry
13467,2/10/2017,12:26:51,6325,Bread
13468,2/10/2017,12:31:38,6326,Toast
13469,2/10/2017,12:34:59,6327,Bread
13470,2/10/2017,12:41:12,6328,Bread
13471,2/10/2017,12:47:29,6329,Chicken Stew
13472,2/10/2017,12:51:29,6330,Sandwich
13473,2/10/2017,12:51:29,6330,Coke
13474,2/10/2017,12:55:59,6331,Coffee
13475,2/10/2017,12:55:59,6331,Coffee
13476,2/10/2017,12:55:59,6331,Cake
13477,2/10/2017,12:55:59,6331,Cake
13478,2/10/2017,12:55:59,6331,Salad
13479,2/10/2017,12:55:59,6331,Extra Salami or Feta
13480,2/10/2017,12:55:59,6331,Scandinavian
13481,2/10/2017,12:55:59,6331,Bread
13482,2/10/2017,12:56:46,6332,Scandinavian
13483,2/10/2017,13:21:46,6333,Coffee
13484,2/10/2017,13:21:46,6333,Salad
13485,2/10/2017,13:27:38,6334,Truffles
13486,2/10/2017,13:27:38,6334,NONE
13487,2/10/2017,13:27:38,6334,Duck egg
13488,2/10/2017,13:27:38,6334,Extra Salami or Feta
13489,2/10/2017,13:27:38,6334,Spanish Brunch
13490,2/10/2017,13:27:38,6334,Afternoon with the baker
13491,2/10/2017,13:35:21,6335,Medialuna
13492,2/10/2017,13:35:21,6335,Medialuna
13493,2/10/2017,13:40:52,6336,Tea
13494,2/10/2017,13:40:52,6336,Tea
13495,2/10/2017,13:40:52,6336,Soup
13496,2/10/2017,13:40:52,6336,Cake
13497,2/10/2017,13:40:52,6336,Bread
13498,2/10/2017,13:40:52,6336,Scone
13499,2/10/2017,13:40:52,6336,Cake
13500,2/10/2017,13:48:44,6337,Soup
13501,2/10/2017,13:48:44,6337,Coffee
13502,2/10/2017,13:48:44,6337,Coffee
13503,2/10/2017,14:08:37,6338,Medialuna
13504,2/10/2017,14:08:37,6338,Cake
13505,2/10/2017,14:08:37,6338,Spanish Brunch
13506,2/10/2017,14:08:37,6338,The Nomad
13507,2/10/2017,14:08:37,6338,Cookies
13508,2/10/2017,14:18:15,6339,Bread
13509,2/10/2017,14:18:15,6339,Coffee
13510,2/10/2017,14:18:50,6340,Coffee
13511,2/10/2017,14:22:28,6341,Coffee
13512,2/10/2017,14:22:28,6341,Chicken Stew
13513,2/10/2017,14:22:52,6342,Coffee
13514,2/10/2017,14:27:41,6343,Coffee
13515,2/10/2017,14:27:41,6343,Alfajores
13516,2/10/2017,14:27:41,6343,Pastry
13517,2/10/2017,14:35:27,6344,Coffee
13518,2/10/2017,14:35:46,6345,Coffee
13519,2/10/2017,14:36:50,6346,Coffee
13520,2/10/2017,14:36:50,6346,Brownie
13521,2/10/2017,14:39:34,6347,Soup
13522,2/10/2017,14:41:31,6348,Coffee
13523,2/10/2017,14:41:31,6348,Tea
13524,2/10/2017,14:41:31,6348,Cookies
13525,2/10/2017,14:53:05,6349,NONE
13526,2/10/2017,14:53:05,6349,Bread
13527,2/10/2017,15:00:16,6350,Bread
13528,2/10/2017,15:03:56,6351,Baguette
13529,2/10/2017,15:03:56,6351,Coffee
13530,2/10/2017,15:16:02,6352,Tea
13531,2/10/2017,15:19:31,6353,Spanish Brunch
13532,2/10/2017,15:20:09,6354,Coffee
13533,2/10/2017,15:20:09,6354,NONE
13534,2/10/2017,15:48:28,6355,Cake
13535,2/10/2017,15:48:28,6355,Cake
13536,2/10/2017,15:48:28,6355,Cookies
13537,2/10/2017,15:50:54,6356,Juice
13538,2/10/2017,15:50:54,6356,Coffee
13539,2/10/2017,15:50:54,6356,Cookies
13540,2/10/2017,15:50:54,6356,Tea
13541,2/10/2017,15:50:54,6356,Alfajores
13542,2/10/2017,15:53:08,6357,Cake
13543,2/10/2017,15:53:08,6357,Cookies
13544,2/10/2017,15:53:08,6357,Coffee
13545,2/10/2017,15:53:08,6357,Hot chocolate
13546,2/10/2017,15:54:59,6358,Bread
13547,2/10/2017,15:54:59,6358,Coffee
13548,2/10/2017,15:54:59,6358,Bread
13549,2/10/2017,16:28:46,6359,Coffee
13550,2/10/2017,16:28:46,6359,Scone
13551,2/10/2017,16:31:35,6360,Brownie
13552,2/10/2017,16:31:35,6360,Coffee
13553,2/10/2017,16:31:35,6360,Coffee
13554,2/10/2017,16:31:35,6360,Baguette
13555,2/11/2017,8:12:13,6361,Coffee
13556,2/11/2017,8:12:13,6361,Bread
13557,2/11/2017,8:12:13,6361,Scone
13558,2/11/2017,8:37:50,6362,NONE
13559,2/11/2017,8:37:50,6362,Coffee
13560,2/11/2017,8:37:50,6362,Coffee
13561,2/11/2017,8:40:48,6363,Medialuna
13562,2/11/2017,8:48:59,6364,Bread
13563,2/11/2017,8:59:57,6365,Bread
13564,2/11/2017,8:59:57,6365,Farm House
13565,2/11/2017,8:59:57,6365,Nomad bag
13566,2/11/2017,9:02:01,6366,Bread
13567,2/11/2017,9:02:01,6366,Pastry
13568,2/11/2017,9:06:15,6367,Toast
13569,2/11/2017,9:06:15,6367,Pastry
13570,2/11/2017,9:06:15,6367,Tea
13571,2/11/2017,9:06:15,6367,Coffee
13572,2/11/2017,9:06:15,6367,Coffee
13573,2/11/2017,9:18:16,6368,Scone
13574,2/11/2017,9:18:16,6368,Pastry
13575,2/11/2017,9:28:50,6369,Cake
13576,2/11/2017,9:28:50,6369,Tea
13577,2/11/2017,9:28:50,6369,Toast
13578,2/11/2017,9:36:32,6370,Baguette
13579,2/11/2017,9:50:02,6371,Bread
13580,2/11/2017,9:51:47,6372,Tea
13581,2/11/2017,9:51:47,6372,Toast
13582,2/11/2017,10:17:14,6373,Coffee
13583,2/11/2017,10:22:06,6374,Hot chocolate
13584,2/11/2017,10:22:06,6374,Bread
13585,2/11/2017,10:22:06,6374,Pastry
13586,2/11/2017,10:22:06,6374,Pastry
13587,2/11/2017,10:32:41,6375,Tea
13588,2/11/2017,10:36:34,6376,Scandinavian
13589,2/11/2017,10:36:34,6376,Pastry
13590,2/11/2017,10:36:34,6376,Alfajores
13591,2/11/2017,10:48:55,6377,Fudge
13592,2/11/2017,10:54:41,6378,Tea
13593,2/11/2017,10:54:41,6378,Tea
13594,2/11/2017,10:54:41,6378,Pastry
13595,2/11/2017,10:54:41,6378,Toast
13596,2/11/2017,10:54:41,6378,Bread
13597,2/11/2017,10:54:41,6378,Brownie
13598,2/11/2017,10:54:41,6378,Cake
13599,2/11/2017,10:59:48,6379,Coffee
13600,2/11/2017,10:59:48,6379,The Nomad
13601,2/11/2017,11:02:53,6380,Cookies
13602,2/11/2017,11:02:53,6380,Cake
13603,2/11/2017,11:07:24,6381,Bread
13604,2/11/2017,11:15:52,6382,NONE
13605,2/11/2017,11:15:52,6382,Coffee
13606,2/11/2017,11:15:52,6382,Bread
13607,2/11/2017,11:16:58,6383,Coffee
13608,2/11/2017,11:16:58,6383,Pastry
13609,2/11/2017,11:25:12,6384,Cookies
13610,2/11/2017,11:25:12,6384,Cookies
13611,2/11/2017,11:25:12,6384,Cake
13612,2/11/2017,11:31:16,6385,Bread
13613,2/11/2017,11:32:06,6386,Bread
13614,2/11/2017,11:33:16,6387,Coffee
13615,2/11/2017,11:33:16,6387,Pastry
13616,2/11/2017,11:36:07,6388,NONE
13617,2/11/2017,11:36:07,6388,Spanish Brunch
13618,2/11/2017,11:36:07,6388,Coffee
13619,2/11/2017,11:36:07,6388,Coffee
13620,2/11/2017,11:36:07,6388,Juice
13621,2/11/2017,11:36:57,6389,Coffee
13622,2/11/2017,11:36:57,6389,Coffee
13623,2/11/2017,11:36:57,6389,Bread
13624,2/11/2017,11:36:57,6389,Toast
13625,2/11/2017,11:52:19,6390,Coffee
13626,2/11/2017,11:52:19,6390,Coffee
13627,2/11/2017,11:52:19,6390,Coffee
13628,2/11/2017,11:59:57,6391,Bread
13629,2/11/2017,12:03:22,6392,Coffee
13630,2/11/2017,12:03:22,6392,Bread
13631,2/11/2017,12:14:31,6393,Coffee
13632,2/11/2017,12:14:31,6393,Coffee
13633,2/11/2017,12:16:37,6394,Baguette
13634,2/11/2017,12:32:28,6395,Tea
13635,2/11/2017,12:32:28,6395,Tea
13636,2/11/2017,12:32:28,6395,Scone
13637,2/11/2017,12:35:41,6396,Coffee
13638,2/11/2017,12:35:41,6396,Hot chocolate
13639,2/11/2017,12:35:41,6396,Bread
13640,2/11/2017,12:36:32,6397,Bread
13641,2/11/2017,12:41:37,6398,Bread
13642,2/11/2017,12:41:37,6398,Cookies
13643,2/11/2017,12:41:37,6398,Chicken Stew
13644,2/11/2017,12:42:13,6399,Sandwich
13645,2/11/2017,12:42:13,6399,Hot chocolate
13646,2/11/2017,12:42:13,6399,Bread
13647,2/11/2017,12:47:23,6400,Soup
13648,2/11/2017,12:47:23,6400,The Nomad
13649,2/11/2017,12:47:23,6400,Truffles
13650,2/11/2017,12:55:21,6401,Baguette
13651,2/11/2017,12:58:06,6402,Pastry
13652,2/11/2017,13:05:30,6403,Bread
13653,2/11/2017,13:05:30,6403,Cake
13654,2/11/2017,13:06:26,6404,Soup
13655,2/11/2017,13:06:26,6404,Coffee
13656,2/11/2017,13:24:22,6405,Bread
13657,2/11/2017,13:42:42,6406,Bread
13658,2/11/2017,13:57:08,6407,Coffee
13659,2/11/2017,13:57:08,6407,Bread
13660,2/11/2017,13:57:08,6407,Cake
13661,2/11/2017,13:57:08,6407,Cake
13662,2/11/2017,13:58:35,6408,Soup
13663,2/11/2017,13:58:35,6408,Chicken Stew
13664,2/11/2017,13:58:35,6408,Coffee
13665,2/11/2017,13:58:35,6408,Tea
13666,2/11/2017,13:59:13,6409,Hot chocolate
13667,2/11/2017,14:01:54,6410,Nomad bag
13668,2/11/2017,14:01:54,6410,Bread
13669,2/11/2017,14:01:54,6410,Coffee
13670,2/11/2017,14:01:54,6410,Coffee
13671,2/11/2017,14:01:54,6410,Cake
13672,2/11/2017,14:01:54,6410,Cake
13673,2/11/2017,14:06:04,6411,Bread
13674,2/11/2017,14:08:27,6412,Spanish Brunch
13675,2/11/2017,14:08:27,6412,The Nomad
13676,2/11/2017,14:08:27,6412,Tea
13677,2/11/2017,14:08:27,6412,Tea
13678,2/11/2017,14:08:27,6412,Juice
13679,2/11/2017,14:08:27,6412,Art Tray
13680,2/11/2017,14:08:27,6412,Cake
13681,2/11/2017,14:08:27,6412,Cake
13682,2/11/2017,14:08:27,6412,Alfajores
13683,2/11/2017,14:08:27,6412,Tea
13684,2/11/2017,14:08:27,6412,Hot chocolate
13685,2/11/2017,14:18:01,6413,Alfajores
13686,2/11/2017,14:18:01,6413,Brownie
13687,2/11/2017,14:23:05,6414,Coffee
13688,2/11/2017,14:23:05,6414,Hot chocolate
13689,2/11/2017,14:23:05,6414,Coffee
13690,2/11/2017,14:23:05,6414,Bread
13691,2/11/2017,14:23:05,6414,Cake
13692,2/11/2017,14:23:34,6415,Cake
13693,2/11/2017,14:23:34,6415,Bread
13694,2/11/2017,14:23:34,6415,Chicken Stew
13695,2/11/2017,14:30:30,6416,Coffee
13696,2/11/2017,14:30:30,6416,Coffee
13697,2/11/2017,14:30:30,6416,Coffee
13698,2/11/2017,14:30:30,6416,Brownie
13699,2/11/2017,14:33:40,6417,Valentine's card
13700,2/11/2017,14:39:56,6418,Bread
13701,2/11/2017,14:54:34,6419,Bread
13702,2/11/2017,14:58:52,6420,Coffee
13703,2/11/2017,14:58:52,6420,Coffee
13704,2/11/2017,14:58:52,6420,Chicken Stew
13705,2/11/2017,14:58:52,6420,Pastry
13706,2/11/2017,15:30:31,6421,Tea
13707,2/11/2017,15:30:31,6421,Bread
13708,2/11/2017,15:39:36,6422,Soup
13709,2/11/2017,15:39:36,6422,Spanish Brunch
13710,2/11/2017,15:39:36,6422,Sandwich
13711,2/11/2017,15:39:36,6422,Coffee
13712,2/11/2017,15:39:36,6422,Tea
13713,2/11/2017,15:48:21,6423,Coffee
13714,2/11/2017,15:48:21,6423,Tea
13715,2/11/2017,16:00:42,6424,Coffee
13716,2/11/2017,16:00:42,6424,Juice
13717,2/11/2017,16:15:31,6425,Coffee
13718,2/11/2017,16:15:31,6425,Cake
13719,2/11/2017,16:15:31,6425,Pastry
13720,2/11/2017,16:21:22,6426,Bread
13721,2/11/2017,16:21:22,6426,Hot chocolate
13722,2/11/2017,16:21:22,6426,Sandwich
13723,2/11/2017,16:44:43,6427,Bread
13724,2/11/2017,16:48:55,6428,Bread
13725,2/11/2017,16:48:55,6428,Tea
13726,2/11/2017,16:48:55,6428,Tea
13727,2/11/2017,16:48:55,6428,Bread
13728,2/11/2017,16:48:55,6428,Cake
13729,2/11/2017,17:00:15,6429,Afternoon with the baker
13730,2/11/2017,17:07:32,6430,Bread
13731,2/11/2017,17:12:12,6431,Bread
13732,2/11/2017,17:12:12,6431,Scandinavian
13733,2/11/2017,17:15:48,6432,Tea
13734,2/11/2017,17:15:48,6432,Tea
13735,2/11/2017,17:15:48,6432,Cake
13736,2/11/2017,17:15:48,6432,Medialuna
13737,2/11/2017,17:15:48,6432,Medialuna
13738,2/11/2017,17:15:48,6432,Coffee
13739,2/11/2017,17:15:48,6432,Scandinavian
13740,2/11/2017,17:31:07,6433,Scandinavian
13741,2/11/2017,17:35:06,6434,Bread
13742,2/11/2017,17:35:06,6434,Soup
13743,2/12/2017,9:39:15,6435,Cake
13744,2/12/2017,9:39:15,6435,Bread
13745,2/12/2017,9:39:15,6435,Cookies
13746,2/12/2017,9:39:15,6435,Eggs
13747,2/12/2017,9:39:15,6435,Juice
13748,2/12/2017,9:44:46,6436,Coffee
13749,2/12/2017,10:07:57,6437,Coffee
13750,2/12/2017,10:07:57,6437,Tea
13751,2/12/2017,10:07:57,6437,NONE
13752,2/12/2017,10:07:57,6437,Pastry
13753,2/12/2017,10:09:16,6438,Medialuna
13754,2/12/2017,10:09:16,6438,Coffee
13755,2/12/2017,10:11:11,6439,Coffee
13756,2/12/2017,10:11:11,6439,Toast
13757,2/12/2017,10:14:18,6440,Pastry
13758,2/12/2017,10:14:18,6440,Pastry
13759,2/12/2017,10:14:18,6440,Pastry
13760,2/12/2017,10:14:18,6440,Bread
13761,2/12/2017,10:17:14,6441,Coffee
13762,2/12/2017,10:17:14,6441,Coffee
13763,2/12/2017,10:17:14,6441,Pastry
13764,2/12/2017,10:17:14,6441,Cookies
13765,2/12/2017,10:17:14,6441,Bread
13766,2/12/2017,10:29:35,6442,Bread
13767,2/12/2017,10:31:59,6443,Pastry
13768,2/12/2017,10:31:59,6443,Medialuna
13769,2/12/2017,10:31:59,6443,Baguette
13770,2/12/2017,10:33:43,6444,Coffee
13771,2/12/2017,10:33:43,6444,Scone
13772,2/12/2017,10:42:27,6445,Bread
13773,2/12/2017,10:42:27,6445,Bread
13774,2/12/2017,10:51:59,6446,Coffee
13775,2/12/2017,10:57:04,6447,Bread
13776,2/12/2017,11:05:51,6448,Bread
13777,2/12/2017,11:05:51,6448,Coffee
13778,2/12/2017,11:05:51,6448,NONE
13779,2/12/2017,11:05:51,6448,Scone
13780,2/12/2017,11:08:17,6449,Bread
13781,2/12/2017,11:08:17,6449,Baguette
13782,2/12/2017,11:08:17,6449,Hot chocolate
13783,2/12/2017,11:08:17,6449,Coffee
13784,2/12/2017,11:08:17,6449,Toast
13785,2/12/2017,11:08:17,6449,NONE
13786,2/12/2017,11:09:15,6450,Coffee
13787,2/12/2017,11:12:56,6451,Coffee
13788,2/12/2017,11:12:56,6451,Coffee
13789,2/12/2017,11:12:56,6451,Coffee
13790,2/12/2017,11:12:56,6451,Bread
13791,2/12/2017,11:12:56,6451,Cake
13792,2/12/2017,11:14:03,6452,Coffee
13793,2/12/2017,11:15:00,6453,Coffee
13794,2/12/2017,11:15:00,6453,Coffee
13795,2/12/2017,11:15:00,6453,Scone
13796,2/12/2017,11:15:00,6453,Cake
13797,2/12/2017,11:16:44,6454,Scone
13798,2/12/2017,11:16:44,6454,Bread
13799,2/12/2017,11:16:44,6454,Baguette
13800,2/12/2017,11:19:08,6455,Cake
13801,2/12/2017,11:24:43,6456,Coffee
13802,2/12/2017,11:24:43,6456,Spanish Brunch
13803,2/12/2017,11:24:43,6456,Bread
13804,2/12/2017,11:37:59,6457,Pastry
13805,2/12/2017,11:37:59,6457,Brownie
13806,2/12/2017,11:50:11,6458,Toast
13807,2/12/2017,12:11:32,6459,Bread
13808,2/12/2017,12:11:32,6459,Bread
13809,2/12/2017,12:12:33,6460,Bread
13810,2/12/2017,12:15:53,6461,Farm House
13811,2/12/2017,12:16:59,6462,Spanish Brunch
13812,2/12/2017,12:16:59,6462,Cake
13813,2/12/2017,12:37:46,6463,Bread
13814,2/12/2017,12:46:52,6464,Coffee
13815,2/12/2017,12:53:01,6465,Coffee
13816,2/12/2017,12:53:01,6465,Coffee
13817,2/12/2017,12:53:01,6465,Cake
13818,2/12/2017,12:53:01,6465,NONE
13819,2/12/2017,12:53:22,6466,Bread
13820,2/12/2017,13:24:58,6467,Coffee
13821,2/12/2017,13:24:58,6467,Coffee
13822,2/12/2017,13:24:58,6467,Coffee
13823,2/12/2017,13:40:32,6468,Tea
13824,2/12/2017,13:40:32,6468,Cake
13825,2/12/2017,13:43:18,6469,Hot chocolate
13826,2/12/2017,13:43:18,6469,Soup
13827,2/12/2017,13:44:58,6470,Tea
13828,2/12/2017,13:44:58,6470,NONE
13829,2/12/2017,13:56:38,6471,Alfajores
13830,2/12/2017,13:56:38,6471,Bread
13831,2/12/2017,14:15:13,6472,Cake
13832,2/12/2017,14:15:13,6472,Bread
13833,2/12/2017,14:27:31,6473,Coffee
13834,2/12/2017,14:35:34,6474,Coffee
13835,2/12/2017,14:35:34,6474,Coffee
13836,2/12/2017,14:35:34,6474,Coffee
13837,2/12/2017,14:35:34,6474,Tea
13838,2/12/2017,14:35:34,6474,Toast
13839,2/12/2017,14:35:34,6474,Duck egg
13840,2/12/2017,14:35:34,6474,Extra Salami or Feta
13841,2/12/2017,14:35:34,6474,Chicken Stew
13842,2/12/2017,14:35:34,6474,NONE
13843,2/12/2017,14:35:34,6474,Cookies
13844,2/12/2017,14:35:34,6474,Brownie
13845,2/12/2017,14:35:34,6474,Bread
13846,2/12/2017,14:46:59,6475,Bread
13847,2/12/2017,14:56:07,6476,Coffee
13848,2/12/2017,14:56:07,6476,Sandwich
13849,2/12/2017,14:56:32,6477,Coffee
13850,2/12/2017,14:56:32,6477,Cake
13851,2/12/2017,14:58:29,6478,Brownie
13852,2/12/2017,14:58:29,6478,Bread
13853,2/12/2017,15:34:48,6479,Coffee
13854,2/12/2017,15:34:48,6479,Coffee
13855,2/12/2017,15:34:48,6479,Alfajores
13856,2/12/2017,15:34:48,6479,Cake
13857,2/12/2017,15:34:48,6479,Brownie
13858,2/12/2017,15:35:37,6480,Coffee
13859,2/12/2017,15:35:37,6480,Brownie
13860,2/12/2017,18:35:27,6481,Afternoon with the baker
13861,2/12/2017,18:37:47,6482,Afternoon with the baker
13862,2/13/2017,8:35:01,6483,Bread
13863,2/13/2017,9:04:35,6484,Coffee
13864,2/13/2017,9:04:35,6484,Medialuna
13865,2/13/2017,9:04:35,6484,Baguette
13866,2/13/2017,9:33:28,6485,Coffee
13867,2/13/2017,9:33:58,6486,Hot chocolate
13868,2/13/2017,9:33:58,6486,Toast
13869,2/13/2017,9:47:21,6487,Coffee
13870,2/13/2017,9:47:21,6487,Bread
13871,2/13/2017,9:47:21,6487,Medialuna
13872,2/13/2017,9:47:21,6487,Alfajores
13873,2/13/2017,10:03:37,6488,Alfajores
13874,2/13/2017,10:03:37,6488,Medialuna
13875,2/13/2017,10:03:37,6488,Coffee
13876,2/13/2017,10:03:37,6488,Bread
13877,2/13/2017,10:13:23,6489,Focaccia
13878,2/13/2017,10:13:23,6489,Bread
13879,2/13/2017,10:17:46,6490,Coffee
13880,2/13/2017,10:37:23,6491,Coffee
13881,2/13/2017,10:37:23,6491,Coffee
13882,2/13/2017,10:38:25,6492,Coffee
13883,2/13/2017,10:42:11,6493,Hot chocolate
13884,2/13/2017,10:53:03,6494,Coffee
13885,2/13/2017,10:53:03,6494,Juice
